time, a, b, c
0.088,0.0514366270459,0.176636174949,-0.228072801995
0.08825,0.0338729006874,0.188772453574,-0.222645354261
0.0885,0.0160591034709,0.199825889388,-0.215884992858
0.08875,-0.00189637299126,0.209729981817,-0.207833608825
0.089,-0.0198850808851,0.218426385368,-0.198541304483
0.08925,-0.0377978404931,0.225863785785,-0.188065945292
0.0895,-0.0555245160443,0.231996661797,-0.176472145753
0.08975,-0.0729545880806,0.236786956596,-0.163832368515
0.09,-0.0899777846806,0.240204403523,-0.150226618842
0.09025,-0.106484919068,0.242225708577,-0.13574078951
0.0905,-0.122369886342,0.242836288951,-0.120466402609
0.09075,-0.137531567817,0.242032015261,-0.104500447444
0.091,-0.151874535782,0.239817287269,-0.0879427514867
0.09125,-0.165310167844,0.236204881479,-0.0708947136356
0.0915,-0.177757921029,0.231217271278,-0.053459350249
0.09175,-0.189145144212,0.224884799443,-0.0357396552314
0.092,-0.199406654521,0.217244564664,-0.0178379101432
0.09225,-0.208484658377,0.208342111485,0.000142546892167
0.0925,-0.216327784391,0.198231521757,0.0180962626339
0.09275,-0.22289009468,0.186974385736,0.0359157089438
0.093,-0.228130523654,0.17464204145,0.0534884822038
0.09325,-0.232013430833,0.161315665855,0.0706977649768
0.0935,-0.234509902563,0.147083348521,0.0874265540412
0.09375,-0.235599300926,0.132039111846,0.103560189079
0.094,-0.235270943659,0.116282335951,0.118988607707
0.09425,-0.233525560285,0.0999146141727,0.133610946112
0.0945,-0.230374426007,0.0830374745299,0.147336951476
0.09475,-0.22583800683,0.0657519738209,0.160086033009
0.095,-0.219945068474,0.0481566660831,0.17178840239
0.09525,-0.212730679458,0.0303458591084,0.182384820348
0.0955,-0.204235231522,0.0124118874113,0.19182334411
0.09575,-0.194506013708,-0.00555091796976,0.200056931677
0.096,-0.183599358715,-0.0234427187256,0.207042077439
0.09625,-0.171582528344,-0.0411527937151,0.212735322058
0.0965,-0.158535002836,-0.0585580253309,0.217093028166
0.09675,-0.144546600867,-0.0755293063092,0.220075907175
0.097,-0.129714227714,-0.0919381494068,0.22165237712
0.09725,-0.114138884902,-0.107662032888,0.221800917789
0.0975,-0.0979230206446,-0.122590958394,0.220513979038
0.09775,-0.0811680089702,-0.136631312993,0.217799321963
0.098,-0.0639737757704,-0.149704164329,0.213677940099
0.09825,-0.0464386855438,-0.161742946845,0.208181632388
0.0985,-0.0286599935012,-0.172691345146,0.201351338646
0.09875,-0.0107355492373,-0.18249873183,0.193234281067
0.099,0.00723398786593,-0.191116282374,0.183882294507
0.09925,0.0251442075162,-0.198496790362,0.173352582845
0.0995,0.0428857758032,-0.204594215291,0.161708439487
0.09975,0.0603431578079,-0.209363333973,0.149020176165
0.1,0.0773976486378,-0.212763618666,0.135365970028
0.10025,0.0939314898269,-0.214763199268,0.120831709441
0.1005,0.10983068461,-0.215340282974,0.105509598363
0.10075,0.124988330593,-0.214485428311,0.0894970977172
0.101,0.139307961591,-0.212203418063,0.0728954564715
0.10125,0.152703427514,-0.208511648223,0.0558082207098
0.1015,0.165098156207,-0.20343861781,0.038340461603
0.10175,0.176424279341,-0.197022359263,0.0205980799225
0.102,0.186620656386,-0.189308015845,0.00268735945971
0.10225,0.195630892301,-0.180346276607,-0.0152846156935
0.1025,0.203403197633,-0.170193327617,-0.0332098700151
0.10275,0.209890647374,-0.158910582316,-0.0509800650576
0.103,0.215050851626,-0.146565221073,-0.0684856305525
0.10325,0.218847471259,-0.133231356044,-0.085616115214
0.1035,0.221252356736,-0.118990073414,-0.102262283322
0.10375,0.222246300971,-0.103929021337,-0.118317279633
0.104,0.22181985344,-0.0881420866289,-0.13367776681
0.10425,0.219974607776,-0.0717284742066,-0.148246133569
0.1045,0.21672318561,-0.0547912408729,-0.161931944737
0.10475,0.212088068968,-0.0374363392941,-0.174651729673
0.105,0.206100494011,-0.0197713332854,-0.186329160724
0.10525,0.198800099133,-0.00190462577507,-0.196895473357
0.1055,0.190233734706,0.0160549121584,-0.206288646863
0.10575,0.180454839651,0.0339980441439,-0.214452883794
0.106,0.169523393732,0.0518160187152,-0.221339412447
0.10625,0.157506209506,0.0694000402476,-0.226906249752
0.1065,0.144476807474,0.086641007931,-0.231117815404
0.10675,0.130515357445,0.10343092699,-0.233946284435
0.107,0.115708471839,0.119663904173,-0.235372376011
0.10725,0.100148412784,0.135236812691,-0.235385225474
0.1075,0.0839324421226,0.150051273591,-0.233983715713
0.10775,0.0671617639235,0.164015051449,-0.231176815371
0.108,0.0499401423642,0.177041872663,-0.226982015026
0.10825,0.0323731884284,0.189052400688,-0.221425589116
0.1085,0.0145679127549,0.199974901787,-0.214542814542
0.10875,-0.00336789998988,0.209744580383,-0.206376680392
0.109,-0.0213257419608,0.218303238622,-0.196977496661
0.10925,-0.0391965465888,0.225600163374,-0.186403616785
0.1095,-0.056870961209,0.231591599865,-0.174720638656
0.10975,-0.0742388088469,0.236240084465,-0.162001275618
0.11,-0.0911899775511,0.23951562724,-0.148325649689
0.11025,-0.107616108182,0.241396482551,-0.133780374369
0.1105,-0.123411789533,0.241869044337,-0.118457254804
0.11075,-0.138476197046,0.240929318542,-0.102453121496
0.111,-0.152714704118,0.238582865078,-0.0858681609602
0.11125,-0.166039641566,0.234843664194,-0.0688040226286
0.1115,-0.178370954909,0.2297343392,-0.0513633842915
0.11175,-0.189636736642,0.223285941141,-0.0336492044993
0.112,-0.199772886233,0.215536778736,-0.0157638925037
0.11225,-0.20872229678,0.206532646676,0.00218965010339
0.1125,-0.216434272359,0.196327914232,0.0201063581269
0.11275,-0.222863948743,0.184985190271,0.037878758471
0.113,-0.227971090421,0.172576182986,0.0553949074353
0.11325,-0.23172067055,0.159182050315,0.0725386202337
0.1135,-0.234084735566,0.144891571829,0.0891931637364
0.11375,-0.235043553349,0.12979920559,0.105244347758
0.114,-0.234587028027,0.11400412054,0.120582907486
0.11425,-0.232716692784,0.0976081925563,0.135108500227
0.1145,-0.22944472848,0.0807133375861,0.148731390893
0.11475,-0.224792176223,0.0634203033304,0.161371872892
0.115,-0.218788420962,0.0458275191499,0.172960901812
0.11525,-0.21146933264,0.0280295161757,0.183439816463
0.1155,-0.202875835453,0.0101182813534,0.192757554099
0.11575,-0.193055637995,-0.0078123156174,0.200867953612
0.116,-0.182065689119,-0.0256624465841,0.207728135702
0.11625,-0.169973715848,-0.0433217218809,0.213295437728
0.1165,-0.156859454485,-0.0606676764521,0.217527130936
0.11675,-0.142813126115,-0.0775714571808,0.220384583295
0.117,-0.127931999742,-0.0939049047702,0.221836904512
0.11725,-0.112317185512,-0.109546261877,0.221863447389
0.1175,-0.0960712896597,-0.124386061789,0.220457351448
0.11775,-0.0792958880061,-0.138331093365,0.217626981371
0.118,-0.0620908711072,-0.151303238585,0.213394109691
0.11825,-0.044554518542,-0.163236695557,0.207791214098
0.1185,-0.0267840897567,-0.174075645598,0.200859735354
0.11875,-0.00887726768098,-0.183770240819,0.1926475085
0.119,0.00906557657214,-0.192272539282,0.18320696271
0.11925,0.0269402252201,-0.199535911941,0.172595686721
0.1195,0.0446376168507,-0.205515007401,0.16087739055
0.11975,0.0620426438393,-0.210165495043,0.148122851203
0.12,0.0790369649979,-0.213447489536,0.134410524538
0.12025,0.0955031930771,-0.21532971943,0.119826526353
0.1205,0.111327865806,-0.215791226922,0.104463361116
0.12075,0.126404611474,-0.214823263158,0.0884186516836
0.121,0.140637454385,-0.212431143235,0.0717936888494
0.12125,0.153940867045,-0.208632987243,0.0546921201977
0.1215,0.166238942508,-0.203457983762,0.0372190412544
0.12175,0.177464404955,-0.196944627853,0.0194802228984
0.122,0.187556776195,-0.189138620501,0.00158184430706
0.12225,0.196460389817,-0.18009125823,-0.0163691315866
0.1225,0.204124106959,-0.169859108013,-0.034264998946
0.12275,0.21050165884,-0.158503953066,-0.0519977057737
